0,0.106331676832,0.298145039371
1,0.603113026307,0.900421451038
2,0.471253081877,0.567277596275
3,0.752412227365,0.0969043069189
4,0.884135718505,0.329234702905
5,0.371463104257,0.206043255977
6,0.748287767898,0.185866215399
7,0.522634914796,0.636860024416
8,0.655182495587,0.0519308762179
9,0.332324622283,0.831812691274
10,0.586089963249,0.773948901341
11,0.855087484732,0.79995469113
12,0.916423051199,0.392406437333
13,0.287735363701,0.78443593997
14,0.503753063806,0.732210747738
15,0.173619709438,0.583850090284
16,0.171127018955,0.350087271595
